order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
1082,08/21/2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10002880,1000,1110,9,3,30.0,970.0,-30.0
1083,10/01/2022,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Furniture,Tables,FUR-TA-10001095,760,840,8,4,30.400000000000002,729.6,-30.399999999999977
1084,12/16/2023,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10003127,30,30,1,4,1.2,28.8,-1.1999999999999993
1085,12/09/2023,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Storage,OFF-ST-10003208,320,360,2,3,9.6,310.4,-9.600000000000023
1086,06/28/2022,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Machines,TEC-MA-10003979,4360,4900,7,5,218.0,4142.0,-218.0
1087,02/15/2022,Same Day,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Paper,OFF-PA-10000029,10,10,1,5,0.5,9.5,-0.5
1088,01/04/2022,Second Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10004896,60,70,3,2,1.2,58.8,-1.2000000000000028
1089,12/30/2023,Second Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Labels,OFF-LA-10000452,0,0,1,2,0.0,0.0,0.0
1090,05/23/2022,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,FUR-FU-10001967,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
1091,07/13/2022,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Technology,Phones,TEC-PH-10001819,60,70,2,2,1.2,58.8,-1.2000000000000028
1092,04/12/2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10002952,100,120,9,5,5.0,95.0,-5.0
1093,09/28/2022,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10000576,180,220,2,3,5.3999999999999995,174.6,-5.400000000000006
1094,10/25/2023,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000605,20,30,5,4,0.8,19.2,-0.8000000000000007
1095,10/08/2022,Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Appliances,OFF-AP-10002518,320,360,2,5,16.0,304.0,-16.0
1096,10/06/2022,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10004340,320,350,7,2,6.4,313.6,-6.399999999999977
1097,04/09/2023,Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10004001,40,40,7,3,1.2,38.8,-1.2000000000000028
1098,01/30/2022,First Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004147,360,450,5,5,18.0,342.0,-18.0
1099,09/15/2023,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10001545,10,10,4,3,0.3,9.7,-0.3000000000000007
1100,10/18/2022,First Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000206,10,10,3,3,0.3,9.7,-0.3000000000000007
1101,01/24/2022,First Class,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10001013,30,30,1,3,0.8999999999999999,29.1,-0.8999999999999986
1102,04/17/2022,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10002255,10,10,3,3,0.3,9.7,-0.3000000000000007
1103,10/18/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004140,0,0,3,5,0.0,0.0,0.0
1104,09/08/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002049,0,0,3,4,0.0,0.0,0.0
1105,12/30/2023,Standard Class,Consumer,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10001892,20,20,3,2,0.4,19.6,-0.3999999999999986
1106,11/19/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000642,80,100,6,2,1.6,78.4,-1.5999999999999943
1107,02/23/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,0,2,4,0.0,0.0,0.0
1108,09/03/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10003676,10,10,5,2,0.2,9.8,-0.1999999999999993
1109,10/19/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10003495,60,60,12,4,2.4,57.6,-2.3999999999999986
1110,01/02/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10003798,30,40,3,2,0.6,29.4,-0.6000000000000014
1111,01/12/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10003589,60,70,5,2,1.2,58.8,-1.2000000000000028
1112,07/18/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10004735,10,10,2,5,0.5,9.5,-0.5
1113,12/21/2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002609,0,0,2,5,0.0,0.0,0.0
1114,07/10/2023,Second Class,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,OFF-BI-10003364,40,50,2,3,1.2,38.8,-1.2000000000000028
1115,11/18/2022,Second Class,Consumer,United States,Encinitas,California,92024,West,Furniture,Bookcases,FUR-BO-10002206,100,120,1,2,2.0,98.0,-2.0
1116,08/28/2022,Second Class,Consumer,United States,Encinitas,California,92024,West,Technology,Accessories,TEC-AC-10003610,110,120,2,5,5.5,104.5,-5.5
1117,02/05/2023,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10003766,10,10,2,4,0.4,9.6,-0.40000000000000036
1118,06/16/2022,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10001970,230,280,5,5,11.5,218.5,-11.5
1119,07/26/2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,TEC-AC-10002049,530,620,5,3,15.899999999999999,514.1,-15.899999999999977
1120,02/03/2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10000141,0,0,2,4,0.0,0.0,0.0
1121,08/14/2023,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,OFF-EN-10004459,20,20,2,5,1.0,19.0,-1.0
1122,07/03/2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10001061,600,700,7,4,24.0,576.0,-24.0
1123,02/08/2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10002375,20,20,7,3,0.6,19.4,-0.6000000000000014
1124,07/27/2023,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,FUR-FU-10003194,30,40,4,2,0.6,29.4,-0.6000000000000014
1125,08/09/2023,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10003811,10,10,3,5,0.5,9.5,-0.5
1126,10/04/2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,OFF-EN-10001539,20,20,3,4,0.8,19.2,-0.8000000000000007
1127,01/29/2022,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Chairs,FUR-CH-10002331,900,1070,3,5,45.0,855.0,-45.0
1128,07/11/2023,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Art,OFF-AR-10003156,10,10,1,5,0.5,9.5,-0.5
1129,08/05/2022,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,OFF-EN-10001532,80,100,6,3,2.4,77.6,-2.4000000000000057
1130,12/23/2023,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10004086,320,340,4,5,16.0,304.0,-16.0
1131,09/06/2022,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000100,40,40,1,3,1.2,38.8,-1.2000000000000028
1132,02/11/2022,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5,3.0,57.0,-3.0
1133,03/10/2022,First Class,Corporate,United States,Antioch,California,94509,West,Office Supplies,Paper,OFF-PA-10004100,20,20,3,5,1.0,19.0,-1.0
1134,07/12/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003479,110,120,4,2,2.2,107.8,-2.200000000000003
1135,12/31/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10000973,10,10,3,4,0.4,9.6,-0.40000000000000036
1136,11/22/2023,Same Day,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Storage,OFF-ST-10001476,70,90,3,4,2.8000000000000003,67.2,-2.799999999999997
1137,12/21/2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Envelopes,OFF-EN-10002831,240,290,8,2,4.8,235.2,-4.800000000000011
1138,10/23/2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Appliances,OFF-AP-10002350,40,40,2,2,0.8,39.2,-0.7999999999999972
1139,12/02/2023,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Paper,OFF-PA-10001763,20,20,2,4,0.8,19.2,-0.8000000000000007
1140,02/03/2022,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Art,OFF-AR-10003394,20,20,7,2,0.4,19.6,-0.3999999999999986
1141,10/04/2022,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Binders,OFF-BI-10002072,20,20,2,3,0.6,19.4,-0.6000000000000014
1142,08/24/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10004188,160,200,2,3,4.8,155.2,-4.800000000000011
1143,11/01/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10001561,10,10,4,3,0.3,9.7,-0.3000000000000007
1144,10/01/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002105,10,10,1,4,0.4,9.6,-0.40000000000000036
1145,05/28/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004241,640,690,2,3,19.2,620.8,-19.200000000000045
1146,10/07/2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10004340,50,60,1,2,1.0,49.0,-1.0
1147,08/16/2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Appliances,OFF-AP-10003849,590,640,2,4,23.6,566.4,-23.600000000000023
1148,06/02/2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,OFF-FA-10000735,10,10,2,5,0.5,9.5,-0.5
1149,11/24/2022,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Binders,OFF-BI-10003350,10,10,2,5,0.5,9.5,-0.5
1150,11/10/2022,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Phones,TEC-PH-10000307,10,10,1,5,0.5,9.5,-0.5
1151,01/28/2023,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Copiers,TEC-CO-10004202,560,600,2,5,28.0,532.0,-28.0
1152,06/02/2023,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,FUR-FU-10001852,10,10,6,5,0.5,9.5,-0.5
1153,12/08/2023,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Art,OFF-AR-10003759,0,0,2,2,0.0,0.0,0.0
1154,12/24/2022,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Binders,OFF-BI-10003984,140,160,7,5,7.0,133.0,-7.0
1155,11/12/2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Storage,OFF-ST-10004337,110,120,2,4,4.4,105.6,-4.400000000000006
1156,02/03/2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10001932,2060,2240,7,4,82.4,1977.6,-82.40000000000009
1157,09/25/2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Binders,OFF-BI-10003982,50,60,3,5,2.5,47.5,-2.5
1158,11/24/2022,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10000617,430,460,2,4,17.2,412.8,-17.19999999999999
1159,08/23/2023,Second Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002126,180,200,1,4,7.2,172.8,-7.199999999999989
1160,02/01/2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,OFF-AP-10000576,290,360,3,4,11.6,278.4,-11.600000000000023
1161,05/29/2022,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,OFF-BI-10004654,10,10,2,3,0.3,9.7,-0.3000000000000007
1162,06/12/2023,Second Class,Consumer,United States,Escondido,California,92025,West,Office Supplies,Art,OFF-AR-10004042,40,50,3,2,0.8,39.2,-0.7999999999999972
1163,03/01/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004700,10,10,1,3,0.3,9.7,-0.3000000000000007
1164,12/23/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004593,110,130,3,4,4.4,105.6,-4.400000000000006
1165,11/02/2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,2,0.6,29.4,-0.6000000000000014
1166,11/08/2022,Standard Class,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10001294,40,50,4,5,2.0,38.0,-2.0
1167,04/14/2023,Same Day,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10001552,380,450,9,2,7.6000000000000005,372.4,-7.600000000000023
1168,06/26/2022,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004952,90,110,2,2,1.8,88.2,-1.7999999999999972
1169,04/26/2023,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10004123,230,270,3,5,11.5,218.5,-11.5
1170,07/19/2022,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003172,20,20,3,5,1.0,19.0,-1.0
1171,01/13/2022,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002352,30,30,4,2,0.6,29.4,-0.6000000000000014
1172,05/09/2022,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10002259,20,20,2,3,0.6,19.4,-0.6000000000000014
1173,04/05/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10002976,20,20,5,4,0.8,19.2,-0.8000000000000007
1174,12/05/2022,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,4,4,0.4,9.6,-0.40000000000000036
1175,06/03/2023,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003694,40,50,6,3,1.2,38.8,-1.2000000000000028
1176,04/17/2023,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Supplies,OFF-SU-10000381,30,30,3,4,1.2,28.8,-1.1999999999999993
1177,04/18/2022,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,10,10,4,3,0.3,9.7,-0.3000000000000007
1178,11/22/2023,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Furniture,Chairs,FUR-CH-10001270,160,170,2,2,3.2,156.8,-3.1999999999999886
1179,05/22/2022,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,TEC-PH-10003931,150,180,3,4,6.0,144.0,-6.0
1180,11/08/2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003174,240,260,3,4,9.6,230.4,-9.599999999999994
1181,12/26/2022,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,TEC-PH-10004539,1240,1320,7,4,49.6,1190.4,-49.59999999999991
1182,05/10/2023,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10001919,0,0,2,4,0.0,0.0,0.0
1183,12/10/2023,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10002504,20,20,1,3,0.6,19.4,-0.6000000000000014
1184,09/09/2022,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10003655,10,10,5,3,0.3,9.7,-0.3000000000000007
1185,06/02/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004656,10,10,7,5,0.5,9.5,-0.5
1186,06/04/2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,390,490,6,2,7.8,382.2,-7.800000000000011
1187,10/17/2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001800,20,30,4,4,0.8,19.2,-0.8000000000000007
1188,03/17/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000036,180,200,2,3,5.3999999999999995,174.6,-5.400000000000006
1189,06/20/2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10004532,70,80,4,5,3.5,66.5,-3.5
1190,06/03/2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004447,800,890,8,4,32.0,768.0,-32.0
1191,09/08/2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,750,890,3,5,37.5,712.5,-37.5
1192,06/09/2022,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001970,200,220,4,2,4.0,196.0,-4.0
1193,02/14/2023,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000682,20,20,4,5,1.0,19.0,-1.0
1194,07/14/2023,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Paper,OFF-PA-10001937,20,20,3,3,0.6,19.4,-0.6000000000000014
1195,08/27/2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10002268,20,20,4,2,0.4,19.6,-0.3999999999999986
1196,08/10/2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Storage,OFF-ST-10001321,20,20,2,3,0.6,19.4,-0.6000000000000014
1197,08/23/2022,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10003394,50,60,1,4,2.0,48.0,-2.0
1198,02/15/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10001990,380,430,9,4,15.200000000000001,364.8,-15.199999999999989
1199,07/23/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004540,90,100,4,3,2.6999999999999997,87.3,-2.700000000000003
